platform,workload,run_id,invocation_id,mem_limit_mb,cold_start,concurrency,queue_delay_ms,duration_ms,cpu_time_ms,rss_mb,peak_rss_mb,io_read_bytes,io_write_bytes,energy_joules
docker_ubuntu22_on_ubuntu20,cpuintensive,e3220b43-8ec0-4b03-bb1a-4d02cd8a5a0b,4479d544-0dd6-4af5-b228-3ebd39868334,1024,False,1,0,1260.0,1250.0,7.9453125,7.9453125,0,0,29.508896
docker_ubuntu22_on_ubuntu20,cpuintensive,e3220b43-8ec0-4b03-bb1a-4d02cd8a5a0b,e481d822-bf34-4eaf-8284-751f8c09056b,1024,False,1,0,1220.0,1220.0,7.7109375,7.7109375,0,0,31.160687
docker_ubuntu22_on_ubuntu20,cpuintensive,e3220b43-8ec0-4b03-bb1a-4d02cd8a5a0b,884b5a5f-beb7-4db9-80ea-d3544179a71b,1024,False,1,0,1190.0,1190.0,7.84765625,7.84765625,0,0,27.668691
docker_ubuntu22_on_ubuntu20,cpuintensive,e3220b43-8ec0-4b03-bb1a-4d02cd8a5a0b,a8e72ccd-8974-40eb-abed-b23a3eef941c,1024,True,1,0,1200.0,1200.0,7.82421875,7.82421875,0,0,29.325487
docker_ubuntu22_on_ubuntu20,cpuintensive,e3220b43-8ec0-4b03-bb1a-4d02cd8a5a0b,3ced3723-3d07-4df6-a0d7-91f205af4146,1024,False,1,0,1180.0,1170.0,7.91015625,7.91015625,0,0,28.101612
docker_ubuntu22_on_ubuntu20,cpuintensive,e3220b43-8ec0-4b03-bb1a-4d02cd8a5a0b,f4fa0e96-94fe-4b2f-bca8-d37183e9942b,1024,False,1,0,1190.0,1180.0,7.96875,7.96875,0,0,29.44304
docker_ubuntu22_on_ubuntu20,cpuintensive,e3220b43-8ec0-4b03-bb1a-4d02cd8a5a0b,fb215fba-af2c-4262-acff-0f263e158aaa,1024,False,1,0,1190.0,1190.0,7.7265625,7.7265625,0,0,28.829761
docker_ubuntu22_on_ubuntu20,cpuintensive,e3220b43-8ec0-4b03-bb1a-4d02cd8a5a0b,6db62eba-f5c9-4c74-88a2-01fcdc2dbaff,1024,False,1,0,1180.0,1180.0,7.875,7.875,0,0,27.319693
docker_ubuntu22_on_ubuntu20,cpuintensive,e3220b43-8ec0-4b03-bb1a-4d02cd8a5a0b,e155d744-81fe-44de-8087-27a4c4c26fdb,1024,True,1,0,1180.0,1180.0,7.93359375,7.93359375,0,0,28.243397
docker_ubuntu22_on_ubuntu20,cpuintensive,e3220b43-8ec0-4b03-bb1a-4d02cd8a5a0b,d5ca5bef-82d1-4c57-a7f9-c3c990e02ec2,1024,False,1,0,1150.0,1150.0,7.84375,7.84375,0,0,27.481375
docker_ubuntu22_on_ubuntu20,cpuintensive,e3220b43-8ec0-4b03-bb1a-4d02cd8a5a0b,f175e6a0-4310-4c0c-bebc-f8c056e2d704,1024,False,1,0,1180.0,1180.0,7.8125,7.8125,0,0,28.752062
docker_ubuntu22_on_ubuntu20,cpuintensive,e3220b43-8ec0-4b03-bb1a-4d02cd8a5a0b,9911355b-db3d-4a87-a3a7-93b6f0e8c696,1024,False,1,0,1180.0,1180.0,7.78125,7.78125,0,0,27.268668
docker_ubuntu22_on_ubuntu20,cpuintensive,e3220b43-8ec0-4b03-bb1a-4d02cd8a5a0b,ff7bf2db-5fc5-4b5a-b02a-996da3f75c79,1024,False,1,0,1180.0,1180.0,7.68359375,7.68359375,0,0,28.379078
docker_ubuntu22_on_ubuntu20,cpuintensive,e3220b43-8ec0-4b03-bb1a-4d02cd8a5a0b,19ff5368-819a-45c5-bc2b-98dbfcaaf53b,1024,True,1,0,1240.0,1240.0,7.96484375,7.96484375,0,0,38.958885
docker_ubuntu22_on_ubuntu20,cpuintensive,e3220b43-8ec0-4b03-bb1a-4d02cd8a5a0b,9a6eb78e-9f44-4ac4-a07a-60815899bd69,1024,False,1,0,1180.0,1180.0,7.8125,7.8125,0,0,27.751577
docker_ubuntu22_on_ubuntu20,cpuintensive,e3220b43-8ec0-4b03-bb1a-4d02cd8a5a0b,4baa5fef-5057-4fda-b578-d49bfffd0504,1024,False,1,0,1180.0,1170.0,7.828125,7.828125,0,0,28.367298
docker_ubuntu22_on_ubuntu20,cpuintensive,e3220b43-8ec0-4b03-bb1a-4d02cd8a5a0b,04d656a2-fc94-4d73-bfb1-63657a8f2c31,1024,False,1,0,1190.0,1190.0,7.80859375,7.80859375,0,0,27.410635
docker_ubuntu22_on_ubuntu20,cpuintensive,e3220b43-8ec0-4b03-bb1a-4d02cd8a5a0b,8a62e19f-ac85-45d3-9213-01c6734aed0d,1024,False,1,0,1220.0,1220.0,7.77734375,7.77734375,0,0,29.774216
docker_ubuntu22_on_ubuntu20,cpuintensive,e3220b43-8ec0-4b03-bb1a-4d02cd8a5a0b,15b61aac-a9f9-40b1-be88-daa41c73ed9d,1024,True,1,0,1150.0,1140.0,7.8359375,7.8359375,0,0,28.106373
docker_ubuntu22_on_ubuntu20,cpuintensive,e3220b43-8ec0-4b03-bb1a-4d02cd8a5a0b,17cae87a-ec1a-4bd4-87c0-70fbafc11637,1024,False,1,0,1150.0,1150.0,7.828125,7.828125,0,0,26.635918
docker_ubuntu22_on_ubuntu20,cpuintensive,e3220b43-8ec0-4b03-bb1a-4d02cd8a5a0b,0b1c3cd2-f846-450d-8d08-b85a977ac72f,1024,False,1,0,1180.0,1180.0,7.80859375,7.80859375,0,0,28.46233
docker_ubuntu22_on_ubuntu20,cpuintensive,e3220b43-8ec0-4b03-bb1a-4d02cd8a5a0b,af0b905e-da13-4f33-8a8a-657746b1a5c2,1024,False,1,0,1190.0,1190.0,7.6953125,7.6953125,0,0,27.837758
docker_ubuntu22_on_ubuntu20,cpuintensive,e3220b43-8ec0-4b03-bb1a-4d02cd8a5a0b,e2dcff70-b31c-45f0-9336-bf398d91455f,1024,False,1,0,1150.0,1150.0,7.92578125,7.92578125,0,0,27.955922
docker_ubuntu22_on_ubuntu20,cpuintensive,e3220b43-8ec0-4b03-bb1a-4d02cd8a5a0b,99755841-6b17-4303-a619-d13d14eb1b8d,1024,True,1,0,1180.0,1170.0,7.80859375,7.80859375,0,0,32.917824
docker_ubuntu22_on_ubuntu20,cpuintensive,e3220b43-8ec0-4b03-bb1a-4d02cd8a5a0b,555506c6-a87a-48be-94e6-35a54966b44f,1024,False,1,0,1290.0,1290.0,7.90625,7.90625,0,0,31.313518
docker_ubuntu22_on_ubuntu20,cpuintensive,e3220b43-8ec0-4b03-bb1a-4d02cd8a5a0b,704db3bd-db87-4c61-bbc0-ca68e6188929,1024,False,1,0,1260.0,1260.0,7.61328125,7.61328125,0,0,30.109359
docker_ubuntu22_on_ubuntu20,cpuintensive,e3220b43-8ec0-4b03-bb1a-4d02cd8a5a0b,a3b53ff5-55dd-43a9-b612-7b610f20e884,1024,False,1,0,1160.0,1160.0,7.78125,7.78125,0,0,27.13787
docker_ubuntu22_on_ubuntu20,cpuintensive,e3220b43-8ec0-4b03-bb1a-4d02cd8a5a0b,88bd80f9-c647-4f3e-8b47-9e70bec81fa8,1024,False,1,0,1150.0,1150.0,7.72265625,7.72265625,0,0,27.788686
docker_ubuntu22_on_ubuntu20,cpuintensive,e3220b43-8ec0-4b03-bb1a-4d02cd8a5a0b,0dd1b8ff-bb7a-4965-bba3-4702b48843e9,1024,True,1,0,1270.0,1270.0,7.6640625,7.6640625,0,0,29.495835
docker_ubuntu22_on_ubuntu20,cpuintensive,e3220b43-8ec0-4b03-bb1a-4d02cd8a5a0b,fefb5f64-e449-42c6-b371-a2c07a2f2622,1024,False,1,0,1150.0,1150.0,7.82421875,7.82421875,0,0,28.013051
docker_ubuntu22_on_ubuntu20,cpuintensive,e3220b43-8ec0-4b03-bb1a-4d02cd8a5a0b,e2c590a4-1b5d-4ecc-8b12-d4aaa017735c,1024,False,1,0,1180.0,1180.0,7.86328125,7.86328125,0,0,27.751028
docker_ubuntu22_on_ubuntu20,cpuintensive,e3220b43-8ec0-4b03-bb1a-4d02cd8a5a0b,90141e6e-b90d-4e9a-a68f-10c2094ca511,1024,False,1,0,1190.0,1190.0,7.73046875,7.73046875,0,0,28.522693
docker_ubuntu22_on_ubuntu20,cpuintensive,e3220b43-8ec0-4b03-bb1a-4d02cd8a5a0b,056876b0-a0d9-4a3b-bdad-2ca15357d21c,1024,False,1,0,1150.0,1150.0,7.84375,7.84375,0,0,28.672473
docker_ubuntu22_on_ubuntu20,cpuintensive,e3220b43-8ec0-4b03-bb1a-4d02cd8a5a0b,bd42b687-f54e-4447-9a2c-cedeeae0d4a5,1024,True,1,0,1250.0,1250.0,7.80078125,7.80078125,0,0,33.380469
docker_ubuntu22_on_ubuntu20,cpuintensive,e3220b43-8ec0-4b03-bb1a-4d02cd8a5a0b,c83f14df-5652-4751-a3d4-3fcffc6f433b,1024,False,1,0,1210.0,1210.0,7.91015625,7.91015625,0,0,53.880538
docker_ubuntu22_on_ubuntu20,cpuintensive,e3220b43-8ec0-4b03-bb1a-4d02cd8a5a0b,fb0729ac-e72e-4a7e-9e4d-5b0bae94ba46,1024,False,1,0,1190.0,1190.0,7.96875,7.96875,0,0,55.518534
docker_ubuntu22_on_ubuntu20,cpuintensive,e3220b43-8ec0-4b03-bb1a-4d02cd8a5a0b,4e847f19-ea49-4fd5-a270-7f3c22899435,1024,False,1,0,1190.0,1190.0,7.77734375,7.77734375,0,0,41.713761
docker_ubuntu22_on_ubuntu20,cpuintensive,e3220b43-8ec0-4b03-bb1a-4d02cd8a5a0b,dbd8b32c-a64b-4d76-ad6c-dcf8cd44e5fe,1024,False,1,0,1270.0,1270.0,7.80078125,7.80078125,0,0,55.183269
docker_ubuntu22_on_ubuntu20,cpuintensive,e3220b43-8ec0-4b03-bb1a-4d02cd8a5a0b,e89fcb32-e5c1-4142-9562-a901a60b6ae7,1024,True,1,0,1170.0,1160.0,7.91015625,7.91015625,0,0,57.07981
docker_ubuntu22_on_ubuntu20,cpuintensive,e3220b43-8ec0-4b03-bb1a-4d02cd8a5a0b,4b21aa43-2160-4737-9f79-c37c4b12bbdf,1024,False,1,0,1240.0,1240.0,7.765625,7.765625,0,0,46.929201
docker_ubuntu22_on_ubuntu20,cpuintensive,e3220b43-8ec0-4b03-bb1a-4d02cd8a5a0b,e3cef9c9-3b89-4775-ab5d-db4dd20b3989,1024,False,1,0,1440.0,1440.0,7.75,7.75,0,0,64.872209
docker_ubuntu22_on_ubuntu20,cpuintensive,e3220b43-8ec0-4b03-bb1a-4d02cd8a5a0b,cd6a44b7-14f6-4a94-aeaa-06540c21e345,1024,False,1,0,1220.0,1210.0,7.8359375,7.8359375,0,0,47.987365
docker_ubuntu22_on_ubuntu20,cpuintensive,e3220b43-8ec0-4b03-bb1a-4d02cd8a5a0b,be830b77-4aec-4657-a413-aaa938ef17d1,1024,False,1,0,1150.0,1140.0,7.8359375,7.8359375,0,0,39.23342
docker_ubuntu22_on_ubuntu20,memory_touch,a42d666c-2890-4faf-8b34-c270050661d7,94609d42-5bf3-45d2-8ec6-7c0d74179aef,128,True,1,0,350.0,340.0,73.9921875,73.9921875,0,0,12.470488
docker_ubuntu22_on_ubuntu20,memory_touch,a42d666c-2890-4faf-8b34-c270050661d7,e47a90cd-3a7f-4bee-b33d-25e9556e8c47,128,False,1,0,340.0,340.0,73.8984375,73.8984375,0,0,11.915985
docker_ubuntu22_on_ubuntu20,memory_touch,a42d666c-2890-4faf-8b34-c270050661d7,b591fe99-56b0-42d4-842c-cabb064cfc67,128,False,1,0,360.0,360.00000000000006,73.8984375,73.8984375,0,0,10.326207
docker_ubuntu22_on_ubuntu20,memory_touch,a42d666c-2890-4faf-8b34-c270050661d7,5a19e2fe-029c-40e3-9dc8-02c51b990ba7,128,False,1,0,340.0,330.0,73.99609375,73.99609375,0,0,8.948707
docker_ubuntu22_on_ubuntu20,memory_touch,a42d666c-2890-4faf-8b34-c270050661d7,bd14a405-34c6-4aee-b69e-6bb46e542986,128,False,1,0,350.0,340.0,73.85546875,73.85546875,0,0,9.933935
docker_ubuntu22_on_ubuntu20,memory_touch,a42d666c-2890-4faf-8b34-c270050661d7,a610ae65-1b93-487d-9ce0-6aa8d6c5ab08,128,True,1,0,340.0,340.0,73.9375,73.9375,0,0,11.212617
docker_ubuntu22_on_ubuntu20,memory_touch,a42d666c-2890-4faf-8b34-c270050661d7,a6e7cc64-f796-4876-abc7-6b2e99c988f0,128,False,1,0,340.0,330.0,73.90625,73.90625,0,0,11.455599
docker_ubuntu22_on_ubuntu20,memory_touch,a42d666c-2890-4faf-8b34-c270050661d7,50a6a0cd-352e-485a-900f-4d501fa22c68,128,False,1,0,350.0,350.00000000000006,73.98046875,73.98046875,0,0,11.783111
docker_ubuntu22_on_ubuntu20,memory_touch,a42d666c-2890-4faf-8b34-c270050661d7,0e2ddaee-0489-41f3-95e2-786e56e54086,128,False,1,0,340.0,330.0,73.828125,73.828125,0,0,8.455789
docker_ubuntu22_on_ubuntu20,memory_touch,a42d666c-2890-4faf-8b34-c270050661d7,4a53e49b-ae45-4c2b-b58c-f09b7070db9c,128,False,1,0,340.0,340.0,73.89453125,73.89453125,0,0,10.145726
docker_ubuntu22_on_ubuntu20,memory_touch,a42d666c-2890-4faf-8b34-c270050661d7,f44769aa-66f8-4674-85c0-3d6df9743362,128,True,1,0,340.0,340.0,74.03515625,74.03515625,0,0,9.423499
docker_ubuntu22_on_ubuntu20,memory_touch,a42d666c-2890-4faf-8b34-c270050661d7,4681ab43-f41f-4135-97bc-7456cc9357d6,128,False,1,0,350.0,340.0,73.91796875,73.91796875,0,0,9.200782
docker_ubuntu22_on_ubuntu20,memory_touch,a42d666c-2890-4faf-8b34-c270050661d7,7f2d125e-1d00-46a6-b39d-a258404f2527,128,False,1,0,340.0,340.0,73.94921875,73.94921875,0,0,8.142008
docker_ubuntu22_on_ubuntu20,memory_touch,a42d666c-2890-4faf-8b34-c270050661d7,481fe3fa-82fe-4404-ab2e-00dd7fca382c,128,False,1,0,340.0,340.0,73.828125,73.828125,0,0,8.353006
docker_ubuntu22_on_ubuntu20,memory_touch,a42d666c-2890-4faf-8b34-c270050661d7,430d7e45-2b0e-4d2c-a81d-a15a73a51c1f,128,False,1,0,340.0,340.0,73.99609375,73.99609375,0,0,8.54899
docker_ubuntu22_on_ubuntu20,memory_touch,a42d666c-2890-4faf-8b34-c270050661d7,62537af1-2450-4981-bb3b-86b7ccaedc22,128,True,1,0,350.0,340.0,73.8671875,73.8671875,0,0,8.116129
docker_ubuntu22_on_ubuntu20,memory_touch,a42d666c-2890-4faf-8b34-c270050661d7,34cccda7-6478-474f-9a62-e869acbaa0c1,128,False,1,0,340.0,330.0,73.69921875,73.69921875,0,0,8.708535
docker_ubuntu22_on_ubuntu20,memory_touch,a42d666c-2890-4faf-8b34-c270050661d7,0482c7b6-c1f2-4475-9915-9b21b54dc054,128,False,1,0,340.0,340.0,73.76171875,73.76171875,0,0,8.550393
docker_ubuntu22_on_ubuntu20,memory_touch,a42d666c-2890-4faf-8b34-c270050661d7,54f98d20-4208-4528-a44d-ea9360da0c90,128,False,1,0,340.0,330.0,73.8125,73.8125,0,0,7.946147
docker_ubuntu22_on_ubuntu20,memory_touch,a42d666c-2890-4faf-8b34-c270050661d7,88ac301d-7047-4e24-8fdd-fca707239d6b,128,False,1,0,340.0,339.99999999999994,73.8984375,73.8984375,0,0,8.150858
docker_ubuntu22_on_ubuntu20,memory_touch,a42d666c-2890-4faf-8b34-c270050661d7,4ee122ee-30c5-40b7-9730-d0051ad94799,128,True,1,0,370.0,360.00000000000006,73.953125,73.953125,0,0,20.005137
docker_ubuntu22_on_ubuntu20,memory_touch,a42d666c-2890-4faf-8b34-c270050661d7,ae13c123-4642-4134-abef-a76fde03ca41,128,False,1,0,340.0,340.0,73.76171875,73.76171875,0,0,9.0084
docker_ubuntu22_on_ubuntu20,memory_touch,a42d666c-2890-4faf-8b34-c270050661d7,4094bbf6-401b-43ee-891f-b02b8d69da79,128,False,1,0,340.0,340.0,73.98046875,73.98046875,0,0,16.379474
docker_ubuntu22_on_ubuntu20,memory_touch,a42d666c-2890-4faf-8b34-c270050661d7,35173a1a-867f-4191-8320-6a33d534a2b7,128,False,1,0,350.0,340.0,73.9609375,73.9609375,0,0,15.586874
docker_ubuntu22_on_ubuntu20,memory_touch,a42d666c-2890-4faf-8b34-c270050661d7,a2e85cb0-ef8d-4c8b-80d8-365e640653e7,128,False,1,0,340.0,340.0,73.91015625,73.91015625,0,0,8.164774
docker_ubuntu22_on_ubuntu20,memory_touch,a42d666c-2890-4faf-8b34-c270050661d7,e02d40fd-2cf8-44e2-8a16-9482285aed98,128,True,1,0,340.0,330.0,73.92578125,73.92578125,0,0,8.046855
docker_ubuntu22_on_ubuntu20,memory_touch,a42d666c-2890-4faf-8b34-c270050661d7,14bd2e49-e627-445f-91a4-36fa9bf129ac,128,False,1,0,350.0,350.00000000000006,73.90625,73.90625,0,0,8.46177
docker_ubuntu22_on_ubuntu20,memory_touch,a42d666c-2890-4faf-8b34-c270050661d7,86da4887-1608-415f-9349-5532247efdff,128,False,1,0,340.0,330.0,73.91796875,73.91796875,0,0,8.024821
docker_ubuntu22_on_ubuntu20,memory_touch,a42d666c-2890-4faf-8b34-c270050661d7,1a7b34a9-b067-4e62-9165-265cd3fabb46,128,False,1,0,340.0,340.0,73.8203125,73.8203125,0,0,9.884618
docker_ubuntu22_on_ubuntu20,memory_touch,a42d666c-2890-4faf-8b34-c270050661d7,e1929e6e-68a0-4832-94e7-6d84029f688c,128,False,1,0,350.0,340.0,73.8046875,73.8046875,0,0,9.506994
docker_ubuntu22_on_ubuntu20,memory_touch,a42d666c-2890-4faf-8b34-c270050661d7,ce0a26af-1382-4d6e-9be6-c6db7d24240a,128,True,1,0,340.0,330.0,73.94921875,73.94921875,0,0,8.197245
docker_ubuntu22_on_ubuntu20,memory_touch,a42d666c-2890-4faf-8b34-c270050661d7,b49aabe5-c13a-41a4-9b46-db5ed20278f3,128,False,1,0,340.0,340.0,73.94140625,73.94140625,0,0,8.24235
docker_ubuntu22_on_ubuntu20,memory_touch,a42d666c-2890-4faf-8b34-c270050661d7,7add0aae-3270-441f-9c99-736828014f48,128,False,1,0,340.0,340.0,73.94140625,73.94140625,0,0,7.969279
docker_ubuntu22_on_ubuntu20,memory_touch,a42d666c-2890-4faf-8b34-c270050661d7,7a4b8673-85c9-43db-a204-6ff5cdcf8c8a,128,False,1,0,340.0,330.0,73.96875,73.96875,0,0,8.001871
docker_ubuntu22_on_ubuntu20,memory_touch,a42d666c-2890-4faf-8b34-c270050661d7,cb2e3dbd-cecc-420e-b4bc-4b75f90b7eca,128,False,1,0,340.0,340.0,73.7265625,73.7265625,0,0,11.787385
docker_ubuntu22_on_ubuntu20,memory_touch,a42d666c-2890-4faf-8b34-c270050661d7,0c432de8-f30c-4a2a-9dcf-d66ba1f97be3,128,True,1,0,340.0,340.0,73.9453125,73.9453125,0,0,8.53666
docker_ubuntu22_on_ubuntu20,memory_touch,a42d666c-2890-4faf-8b34-c270050661d7,6f0dfd2f-4003-4a76-b02c-84f353641420,128,False,1,0,340.0,330.0,73.8828125,73.8828125,0,0,7.844157
docker_ubuntu22_on_ubuntu20,memory_touch,a42d666c-2890-4faf-8b34-c270050661d7,66a07044-b442-4f88-9277-c7468063a486,128,False,1,0,350.0,340.0,73.93359375,73.93359375,0,0,8.12504
docker_ubuntu22_on_ubuntu20,memory_touch,a42d666c-2890-4faf-8b34-c270050661d7,835b5dee-f60e-48e2-a8a6-4ba9c87c1d1f,128,False,1,0,340.0,330.0,73.8828125,73.8828125,0,0,8.117289
docker_ubuntu22_on_ubuntu20,memory_touch,a42d666c-2890-4faf-8b34-c270050661d7,0e8f1337-2441-4c51-bc22-51c0e4c07008,128,False,1,0,340.0,330.0,73.88671875,73.88671875,0,0,8.674111
docker_ubuntu22_on_ubuntu20,memory_touch,a42d666c-2890-4faf-8b34-c270050661d7,7809245d-8108-4a9c-94fe-4c955648b05e,128,True,1,0,340.0,340.0,73.8359375,73.8359375,0,0,11.754304
docker_ubuntu22_on_ubuntu20,memory_touch,a42d666c-2890-4faf-8b34-c270050661d7,cfdba69b-5ba5-4207-ad11-966926af0680,128,False,1,0,350.0,339.99999999999994,73.72265625,73.72265625,0,0,9.712561
docker_ubuntu22_on_ubuntu20,memory_touch,a42d666c-2890-4faf-8b34-c270050661d7,e91ff445-c9dc-4c12-a50f-59dda27264f5,128,False,1,0,350.0,340.0,73.8203125,73.8203125,0,0,12.153106
docker_ubuntu22_on_ubuntu20,memory_touch,a42d666c-2890-4faf-8b34-c270050661d7,2efda732-956c-4810-8dcf-caf7394bb038,128,False,1,0,360.0,350.00000000000006,73.7578125,73.7578125,0,0,17.636246
docker_ubuntu22_on_ubuntu20,memory_touch,a42d666c-2890-4faf-8b34-c270050661d7,aa0440f3-53b8-4c8e-af7e-7d7df674dbe3,128,False,1,0,350.0,350.00000000000006,73.94140625,73.94140625,0,0,24.991452
docker_ubuntu22_on_ubuntu20,memory_touch,a42d666c-2890-4faf-8b34-c270050661d7,911d062b-ad82-43b7-9a7b-d5bb87524708,128,True,1,0,360.0,350.00000000000006,73.9296875,73.9296875,0,0,18.053543
docker_ubuntu22_on_ubuntu20,memory_touch,a42d666c-2890-4faf-8b34-c270050661d7,2467ada6-df41-4eef-9a9c-7c7c91ade58d,128,False,1,0,350.0,340.0,73.80859375,73.80859375,0,0,15.214134
docker_ubuntu22_on_ubuntu20,memory_touch,a42d666c-2890-4faf-8b34-c270050661d7,f66e44b9-ab09-478a-9c88-a894b3ab8244,128,False,1,0,340.0,340.0,73.8515625,73.8515625,0,0,10.439792
docker_ubuntu22_on_ubuntu20,memory_touch,a42d666c-2890-4faf-8b34-c270050661d7,f56796e6-a90c-429c-9970-2249849939f9,128,False,1,0,340.0,340.0,73.8671875,73.8671875,0,0,8.851113
docker_ubuntu22_on_ubuntu20,memory_touch,a42d666c-2890-4faf-8b34-c270050661d7,7e7a6458-3b76-47ad-9dca-faa0d44e7dc2,128,False,1,0,340.0,340.0,73.9921875,73.9921875,0,0,8.971779
docker_ubuntu22_on_ubuntu20,memory_touch,a42d666c-2890-4faf-8b34-c270050661d7,49a2df80-e837-4016-bde7-7931d404fabb,128,True,1,0,340.0,330.0,73.9921875,73.9921875,0,0,8.01182
docker_ubuntu22_on_ubuntu20,memory_touch,a42d666c-2890-4faf-8b34-c270050661d7,c014fe27-d35a-4a5b-9abc-14a931c28160,128,False,1,0,340.0,330.0,73.953125,73.953125,0,0,8.024393
docker_ubuntu22_on_ubuntu20,memory_touch,a42d666c-2890-4faf-8b34-c270050661d7,1075ba07-be4a-4e2c-88c0-1abe7ac8d82f,128,False,1,0,340.0,339.99999999999994,73.9453125,73.9453125,0,0,9.182228
docker_ubuntu22_on_ubuntu20,memory_touch,a42d666c-2890-4faf-8b34-c270050661d7,b62a1593-c7ba-4727-abba-a1802c433f63,128,False,1,0,340.0,340.0,73.84375,73.84375,0,0,8.348916
docker_ubuntu22_on_ubuntu20,memory_touch,a42d666c-2890-4faf-8b34-c270050661d7,4ea9276f-06c2-4323-8bcb-890dfabc5203,128,False,1,0,350.0,340.0,73.890625,73.890625,0,0,8.241923
docker_ubuntu22_on_ubuntu20,memory_touch,a42d666c-2890-4faf-8b34-c270050661d7,7b9c9778-7812-42a2-8b8a-d3a3ef4f01ea,128,True,1,0,340.0,340.0,73.91015625,73.91015625,0,0,8.15507
docker_ubuntu22_on_ubuntu20,memory_touch,a42d666c-2890-4faf-8b34-c270050661d7,eaf70969-70ab-4d4c-a8ed-15bab81d9f07,128,False,1,0,350.0,340.0,74.0,74.0,0,0,9.010536
docker_ubuntu22_on_ubuntu20,memory_touch,a42d666c-2890-4faf-8b34-c270050661d7,c3e8dc52-ae78-4637-b544-e67fea89fba7,128,False,1,0,340.0,340.0,73.77734375,73.77734375,0,0,8.175882
docker_ubuntu22_on_ubuntu20,memory_touch,a42d666c-2890-4faf-8b34-c270050661d7,1ca8a9c6-fce5-4b35-bbda-9c94a9fcaf1f,128,False,1,0,350.0,340.0,73.78125,73.78125,0,0,9.733007
docker_ubuntu22_on_ubuntu20,memory_touch,a42d666c-2890-4faf-8b34-c270050661d7,3d19682c-7da3-4fcc-b95e-ea6b71d69f4e,128,False,1,0,340.0,330.0,73.93359375,73.93359375,0,0,8.136515
docker_ubuntu22_on_ubuntu20,memory_touch,a42d666c-2890-4faf-8b34-c270050661d7,75259377-a9e4-4f03-a8f6-b7146ff7f2e4,128,True,1,0,340.0,340.0,73.98046875,73.98046875,0,0,8.909706
docker_ubuntu22_on_ubuntu20,memory_touch,a42d666c-2890-4faf-8b34-c270050661d7,2bd7fd2c-faf5-4691-aa54-abff29062cdb,128,False,1,0,340.0,340.0,73.9375,73.9375,0,0,11.181063
docker_ubuntu22_on_ubuntu20,memory_touch,a42d666c-2890-4faf-8b34-c270050661d7,96ddeb0a-fb9a-4f65-a0c4-b16ca401c0aa,128,False,1,0,340.0,340.0,73.7734375,73.7734375,0,0,9.987645
docker_ubuntu22_on_ubuntu20,memory_touch,a42d666c-2890-4faf-8b34-c270050661d7,326c79f4-1d19-445a-9e4c-7e265da75bbd,128,False,1,0,340.0,330.0,73.90234375,73.90234375,0,0,9.224037
docker_ubuntu22_on_ubuntu20,memory_touch,a42d666c-2890-4faf-8b34-c270050661d7,64371ba0-14ce-45d9-91af-78953d48beed,128,False,1,0,340.0,339.99999999999994,73.94921875,73.94921875,0,0,9.173927
docker_ubuntu22_on_ubuntu20,memory_touch,a42d666c-2890-4faf-8b34-c270050661d7,a4f9236f-5a85-4d84-840b-37ab6161c0c6,128,True,1,0,340.0,330.0,73.9453125,73.9453125,0,0,7.803691
docker_ubuntu22_on_ubuntu20,memory_touch,a42d666c-2890-4faf-8b34-c270050661d7,e8405803-81b0-4324-9917-d46ee98ad3e2,128,False,1,0,340.0,340.0,73.9375,73.9375,0,0,7.999064
docker_ubuntu22_on_ubuntu20,memory_touch,a42d666c-2890-4faf-8b34-c270050661d7,98529d9b-8499-48bf-8bc1-a6fc5a5c6122,128,False,1,0,350.0,340.0,73.9765625,73.9765625,0,0,8.378702
docker_ubuntu22_on_ubuntu20,memory_touch,a42d666c-2890-4faf-8b34-c270050661d7,6e475ae2-8cf9-45f0-b5cb-41e267c83bbb,128,False,1,0,350.0,340.0,73.89453125,73.89453125,0,0,9.90183
docker_ubuntu22_on_ubuntu20,memory_touch,a42d666c-2890-4faf-8b34-c270050661d7,8299f2e7-12ce-483e-8849-6d720b69e5f6,128,False,1,0,350.0,340.0,73.8515625,73.8515625,0,0,8.322245
docker_ubuntu22_on_ubuntu20,memory_touch,a42d666c-2890-4faf-8b34-c270050661d7,f1b210e0-ad80-49c9-8aa7-aa2cd8b19b93,128,True,1,0,340.0,340.0,73.875,73.875,0,0,9.427344
docker_ubuntu22_on_ubuntu20,memory_touch,a42d666c-2890-4faf-8b34-c270050661d7,e26bf364-66a5-4890-bc71-8875a96b0ebe,128,False,1,0,340.0,340.0,73.96875,73.96875,0,0,8.575112
docker_ubuntu22_on_ubuntu20,memory_touch,a42d666c-2890-4faf-8b34-c270050661d7,85eb4aa8-51a6-4804-894b-905496896ddf,128,False,1,0,350.0,340.0,73.86328125,73.86328125,0,0,8.622903
docker_ubuntu22_on_ubuntu20,memory_touch,a42d666c-2890-4faf-8b34-c270050661d7,0a62b94b-ad72-493b-bae9-0930ef918a6e,128,False,1,0,340.0,340.0,73.76953125,73.76953125,0,0,8.348245
docker_ubuntu22_on_ubuntu20,memory_touch,a42d666c-2890-4faf-8b34-c270050661d7,64ebf4ef-1fc8-468f-811e-5e4e66a17726,128,False,1,0,350.0,340.0,73.953125,73.953125,0,0,8.13682
